video,target,strict,frame_index,split,saved_image,saved_label,saved_preview,num_boxes,labels,top_label,top_conf
DJI_20260410102649_0017_D.MP4,drowning,False,2229,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002229.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002229.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002229.jpg,3,"tread water,tread water,drowning",tread water,0.7183
DJI_20260410102649_0017_D.MP4,drowning,False,2289,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002289.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002289.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002289.jpg,2,"tread water,drowning",tread water,0.7992
DJI_20260410102649_0017_D.MP4,drowning,False,2372,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_002372.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_002372.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_002372.jpg,3,"tread water,tread water,drowning",tread water,0.7607
DJI_20260410102649_0017_D.MP4,drowning,False,2432,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002432.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002432.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002432.jpg,5,"tread water,tread water,drowning,drowning,tread water",tread water,0.7009
DJI_20260410102649_0017_D.MP4,drowning,False,2500,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_002500.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_002500.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_002500.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7628
DJI_20260410102649_0017_D.MP4,drowning,False,2599,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002599.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002599.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002599.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7609
DJI_20260410102649_0017_D.MP4,drowning,False,2663,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002663.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002663.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002663.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7805
DJI_20260410102649_0017_D.MP4,drowning,False,2777,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002777.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002777.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002777.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6831
DJI_20260410102649_0017_D.MP4,drowning,False,2867,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002867.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002867.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002867.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7322
DJI_20260410102649_0017_D.MP4,drowning,False,2927,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002927.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002927.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002927.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.7763
DJI_20260410102649_0017_D.MP4,drowning,False,2989,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_002989.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_002989.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_002989.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7794
DJI_20260410102649_0017_D.MP4,drowning,False,3049,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003049.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003049.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003049.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7460
DJI_20260410102649_0017_D.MP4,drowning,False,3109,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003109.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003109.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003109.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7949
DJI_20260410102649_0017_D.MP4,drowning,False,3169,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102649_0017_D__frame_003169.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102649_0017_D__frame_003169.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102649_0017_D__frame_003169.jpg,3,"tread water,tread water,drowning",tread water,0.7628
DJI_20260410102649_0017_D.MP4,drowning,False,3229,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003229.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003229.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003229.jpg,5,"tread water,tread water,drowning,tread water,drowning",tread water,0.6849
DJI_20260410102649_0017_D.MP4,drowning,False,3290,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003290.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003290.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003290.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.8003
DJI_20260410102649_0017_D.MP4,drowning,False,3360,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003360.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003360.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003360.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7921
DJI_20260410102649_0017_D.MP4,drowning,False,3431,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003431.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003431.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003431.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6336
DJI_20260410102649_0017_D.MP4,drowning,False,3491,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003491.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003491.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003491.jpg,6,"tread water,tread water,drowning,tread water,drowning,drowning",tread water,0.5787
DJI_20260410102649_0017_D.MP4,drowning,False,3551,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003551.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003551.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003551.jpg,2,"tread water,drowning",tread water,0.6075
DJI_20260410102649_0017_D.MP4,drowning,False,3611,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003611.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003611.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003611.jpg,5,"tread water,drowning,tread water,tread water,drowning",tread water,0.6256
DJI_20260410102649_0017_D.MP4,drowning,False,3671,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003671.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003671.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003671.jpg,4,"tread water,drowning,tread water,tread water",tread water,0.4935
DJI_20260410102649_0017_D.MP4,drowning,False,3731,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003731.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003731.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003731.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6981
DJI_20260410102649_0017_D.MP4,drowning,False,3791,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003791.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003791.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003791.jpg,3,"tread water,tread water,drowning",tread water,0.7848
DJI_20260410102649_0017_D.MP4,drowning,False,3851,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003851.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003851.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003851.jpg,3,"tread water,drowning,tread water",tread water,0.7082
DJI_20260410102649_0017_D.MP4,drowning,False,3911,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003911.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003911.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003911.jpg,2,"drowning,tread water",drowning,0.7487
DJI_20260410102649_0017_D.MP4,drowning,False,3974,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_003974.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_003974.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_003974.jpg,3,"tread water,tread water,drowning",tread water,0.7266
DJI_20260410102649_0017_D.MP4,drowning,False,4034,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_004034.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_004034.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_004034.jpg,2,"tread water,drowning",tread water,0.6854
DJI_20260410102649_0017_D.MP4,drowning,False,4094,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_004094.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_004094.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_004094.jpg,1,drowning,drowning,0.7281
DJI_20260410102649_0017_D.MP4,drowning,False,4154,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_004154.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_004154.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_004154.jpg,1,drowning,drowning,0.6169
DJI_20260410102649_0017_D.MP4,drowning,False,4214,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_004214.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_004214.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_004214.jpg,2,"drowning,tread water",drowning,0.6519
DJI_20260410102649_0017_D.MP4,drowning,False,4274,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102649_0017_D__frame_004274.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102649_0017_D__frame_004274.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102649_0017_D__frame_004274.jpg,1,drowning,drowning,0.6812
